Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2030,Y2050
"5207","South America","1709","Agricultural Soils","7243","Emissions (CO2eq) from N2O","gigagrams","95093.728400","96499.650900","96949.411700","100031.534100","103604.360500","106356.439500","110159.771900","112095.738000","112950.972900","115824.765400","118938.459400","124098.903700","127707.472600","132286.424800","135509.127100","143038.873300","148542.973800","147020.272600","149695.452200","156128.094300","156421.519200","157183.004000","156152.371600","161037.509300","162495.621400","166485.929300","169950.204600","173378.485700","175609.807900","178646.190800","181466.903600","184540.663700","186925.045500","192614.129200","195196.057100","192898.180900","197048.322400","198165.010000","200323.088800","204796.153400","210820.512600","219323.888100","232445.895600","241553.289600","241282.361200","244699.153700","252098.634800","251944.624100","246536.006400","255237.455200","262466.229200","259946.945000","265667.806500","270772.117600","265261.634100","273581.317000","283178.430700","282713.761800",,"334454.928600","370550.715800"
"5300","Asia","5058","Enteric Fermentation","7225","CH4 emissions","gigagrams","18825.819300","18708.977700","18878.996000","19358.342600","19673.341300","20240.050900","20504.739100","20956.378800","21072.662700","21106.132000","21326.895900","21503.555500","21552.229700","21839.325400","21927.239900","22111.941200","22192.893900","22563.787200","22987.721600","23035.144100","23454.323200","23920.494100","24479.315400","24767.351700","25074.613300","25802.528300","26231.147200","26586.757300","27106.920300","27474.878600","27820.568500","29869.137400","30180.051500","30704.014200","31367.067600","32052.569900","30673.862800","31256.393800","31493.275100","31691.757500","31520.111700","31415.199000","31581.847200","32047.622700","32620.407500","33251.116300","33630.257500","33943.422000","34025.713800","34036.477300","34136.349400","34336.589600","34343.021400","34560.128600","34947.564500","35565.489800","35710.755900","36057.035900",,"41391.238800","48322.200400"
"5300","Asia","5058","Enteric Fermentation","7231","Emissions (CO2eq)","gigagrams","395342.205000","392888.532300","396458.915600","406525.194000","413140.168000","425041.069500","430599.521900","440083.955300","442525.916600","443228.771000","447864.813200","451574.665400","452596.823700","458625.834100","460472.038800","464350.765200","466050.770900","473839.530200","482742.154300","483738.025100","492540.787900","502330.375700","514065.623600","520114.385100","526566.878800","541853.093900","550854.092100","558321.903200","569245.325500","576972.450300","584231.938800","627251.885300","633781.081000","644784.298600","658708.418600","673103.967100","644151.117900","656384.269900","661358.777300","665526.907000","661922.345000","659719.179700","663218.791400","673000.077600","685028.556900","698273.442400","706235.406700","712811.862300","714539.989500","714766.024200","716863.338200","721068.381400","721203.449600","725762.700400","733898.855100","746875.286300","749925.874300","757197.753500",,"869216.013900","1014766.207800"
"5300","Asia","5058","Enteric Fermentation","7244","Emissions (CO2eq) from CH4","gigagrams","395342.205000","392888.532300","396458.915600","406525.194000","413140.168000","425041.069500","430599.521900","440083.955300","442525.916600","443228.771000","447864.813200","451574.665400","452596.823700","458625.834100","460472.038800","464350.765200","466050.770900","473839.530200","482742.154300","483738.025100","492540.787900","502330.375700","514065.623600","520114.385100","526566.878800","541853.093900","550854.092100","558321.903200","569245.325500","576972.450300","584231.938800","627251.885300","633781.081000","644784.298600","658708.418600","673103.967100","644151.117900","656384.269900","661358.777300","665526.907000","661922.345000","659719.179700","663218.791400","673000.077600","685028.556900","698273.442400","706235.406700","712811.862300","714539.989500","714766.024200","716863.338200","721068.381400","721203.449600","725762.700400","733898.855100","746875.286300","749925.874300","757197.753500",,"869216.013900","1014766.207800"
"5300","Asia","5059","Manure Management","7225","CH4 emissions","gigagrams","1473.845100","1473.926400","1526.959900","1615.003800","1677.285900","1749.122300","1807.837400","1836.003700","1825.898100","1834.009100","1915.938800","2026.799500","2073.539200","2073.163400","2063.765600","2107.893300","2149.784000","2211.809900","2264.307300","2315.148400","2326.366800","2347.853400","2410.974100","2444.515400","2491.479000","2596.061800","2636.619400","2643.584800","2714.780000","2756.709800","2817.720400","2996.132100","3055.255900","3116.544800","3189.571900","3290.230100","3136.276000","3197.768600","3245.909000","3286.258300","3285.641600","3336.631700","3382.452800","3435.916300","3519.217800","3606.606900","3645.281300","3705.127600","3805.183000","3817.584100","3819.771700","3892.218000","3900.193400","3929.593400","3961.199700","4016.199800","3974.804600","3934.216100",,"4386.104600","4930.483500"
"5300","Asia","5059","Manure Management","7231","Emissions (CO2eq)","gigagrams","59428.823700","59026.209700","61254.455200","65132.888500","68111.788700","71004.407700","73910.559400","75485.994100","75197.730300","75324.858000","78272.566300","82063.466900","83551.321400","83578.918000","83035.144000","84232.578400","85093.183200","86816.773300","88566.736200","90435.896700","90893.546200","91935.771500","95191.179900","96744.344600","99251.299300","103598.983600","105896.690400","106491.883400","109277.171800","111160.293200","114225.496700","123122.663100","125821.656200","129097.013500","133275.982100","138143.132900","128069.243200","131561.428300","133616.743900","135744.213600","134785.451500","135483.871400","136106.518300","137492.605700","139721.356800","142282.870900","142419.759500","145284.900800","147942.854700","148052.220600","147227.176500","149050.231300","148480.878500","149685.151900","151139.538000","153263.136000","152068.039300","152761.783000",,"184145.427100","214072.701300"
"5300","Asia","5059","Manure Management","7244","Emissions (CO2eq) from CH4","gigagrams","30950.746700","30952.453700","32066.158800","33915.079500","35223.003200","36731.569200","37964.584800","38556.078300","38343.861000","38514.191600","40234.715000","42562.790000","43544.322700","43536.432000","43339.078400","44265.759400","45145.464300","46448.008500","47550.452600","48618.117100","48853.702400","49304.921900","50630.455900","51334.822700","52321.058100","54517.297600","55369.006900","55515.281500","57010.380700","57890.905200","59172.129100","62918.774800","64160.374600","65447.440500","66981.010600","69094.832600","65861.796200","67153.140000","68164.088300","69011.425300","68998.474100","70069.264900","71031.509000","72154.241500","73903.573500","75738.744000","76550.908200","77807.680400","79908.842700","80169.265900","80215.205200","81736.577100","81904.062100","82521.460400","83185.194300","84340.194800","83470.896100","82618.537400",,"92108.197300","103540.153800"
"5300","Asia","5059","Manure Management","7243","Emissions (CO2eq) from N2O","gigagrams","28478.077000","28073.756000","29188.296500","31217.809000","32888.785500","34272.838500","35945.974700","36929.915800","36853.869200","36810.666400","38037.851300","39500.676900","40006.998700","40042.486000","39696.065600","39966.819000","39947.718900","40368.764800","41016.283600","41817.779600","42039.843800","42630.849700","44560.724000","45409.521900","46930.241200","49081.686000","50527.683400","50976.601900","52266.791000","53269.388000","55053.367600","60203.888300","61661.281700","63649.573000","66294.971600","69048.300300","62207.446900","64408.288300","65452.655700","66732.788300","65786.977400","65414.606500","65075.009200","65338.364300","65817.783300","66544.126900","65868.851300","67477.220400","68034.012000","67882.954700","67011.971200","67313.654200","66576.816400","67163.691400","67954.343700","68922.941200","68597.143200","70143.245700",,"92037.229800","110532.547500"
"5300","Asia","5059","Manure Management","7230","N2O emissions","gigagrams","91.864800","90.560500","94.155800","100.702600","106.092900","110.557500","115.954800","119.128800","118.883400","118.744100","122.702700","127.421500","129.054800","129.169300","128.051800","128.925200","128.863600","130.221800","132.310600","134.896100","135.612400","137.518900","143.744300","146.482300","151.387900","158.328000","162.992500","164.440700","168.602600","171.836700","177.591500","194.206100","198.907400","205.321200","213.854700","222.736500","200.669200","207.768700","211.137600","215.267100","212.216100","211.014900","209.919400","210.768900","212.315400","214.658500","212.480200","217.668500","219.464600","218.977300","216.167600","217.140800","214.763900","216.657100","219.207600","222.332100","221.281100","226.268500",,"296.894300","356.556600"
"5300","Asia","5060","Rice Cultivation","7225","CH4 emissions","gigagrams","16205.588900","16723.819500","16728.541200","17388.256500","17337.123400","17590.731000","17691.598100","17906.514700","18102.283300","18332.870100","18713.637600","18394.776500","18956.421000","19006.643200","19490.942800","19427.548400","19649.710500","19599.070900","19243.087800","19546.354100","19567.326000","19091.750300","19445.991000","19555.126800","19587.210000","19571.032100","19096.775300","19672.316900","20064.155500","19973.827200","19869.572800","19937.762600","19836.208800","19893.801200","20323.651500","20595.983100","20633.076100","20540.704400","21274.194500","20884.598100","20601.135600","20068.355100","20041.782800","20396.802700","20853.177300","21015.092200","21147.438200","21650.427700","21554.080400","21818.507600","22017.565900","21948.758500","22245.643100","22000.917400","21811.115400","21782.296800","22405.966800","22408.828100",,"20742.478600","19843.162500"
"5300","Asia","5060","Rice Cultivation","7231","Emissions (CO2eq)","gigagrams","340317.367800","351200.208800","351299.365900","365153.386000","364079.591500","369405.351800","371523.560200","376036.807700","380147.948300","384990.272200","392986.388700","386290.306900","398084.840100","399139.507800","409309.799400","407978.516500","412643.921100","411580.489400","404104.843400","410473.436200","410913.847000","400926.755900","408365.810700","410657.662800","411331.409200","410991.674900","401032.281300","413118.654400","421347.266300","419450.370500","417261.029100","418693.015300","416560.385700","417769.825000","426796.681100","432515.645600","433294.598600","431354.793000","446758.083700","438576.560500","432623.847300","421435.456200","420877.439100","428332.857400","437916.724100","441316.935800","444096.202800","454658.981700","452635.688700","458188.659000","462368.884400","460923.927900","467158.504400","462019.264400","458033.424400","457428.233500","470525.303800","470585.390900",,"435592.049900","416706.412500"
"5300","Asia","5060","Rice Cultivation","7244","Emissions (CO2eq) from CH4","gigagrams","340317.367800","351200.208800","351299.365900","365153.386000","364079.591500","369405.351800","371523.560200","376036.807700","380147.948300","384990.272200","392986.388700","386290.306900","398084.840100","399139.507800","409309.799400","407978.516500","412643.921100","411580.489400","404104.843400","410473.436200","410913.847000","400926.755900","408365.810700","410657.662800","411331.409200","410991.674900","401032.281300","413118.654400","421347.266300","419450.370500","417261.029100","418693.015300","416560.385700","417769.825000","426796.681100","432515.645600","433294.598600","431354.793000","446758.083700","438576.560500","432623.847300","421435.456200","420877.439100","428332.857400","437916.724100","441316.935800","444096.202800","454658.981700","452635.688700","458188.659000","462368.884400","460923.927900","467158.504400","462019.264400","458033.424400","457428.233500","470525.303800","470585.390900",,"435592.049900","416706.412500"
"5300","Asia","5061","Synthetic Fertilizers","7231","Emissions (CO2eq)","gigagrams","13146.539000","15579.616600","17456.672000","20194.305500","24703.318900","32768.156300","31990.158800","35795.893700","41118.889200","47426.508200","50466.896700","56944.447100","62518.166800","56320.186300","72716.864000","71250.872600","92471.969700","112441.931100","122939.491200","135462.227700","136336.896400","144379.207100","161337.916300","176912.343400","172783.134100","180261.928700","198329.700400","221032.228400","226624.092100","234423.676000","240000.623000","254715.394900","241276.854300","254390.222900","289566.961500","306720.988200","297691.368800","306110.249800","317738.043700","299937.507100","302150.539500","318211.375000","325312.524300","339967.783600","350064.231400","362527.443500","371361.268400","375675.675200","394414.822400","400504.955100","407865.067300","407346.323600","412817.074800","415648.320000","415601.968200","413458.616200","413491.130800","406984.514900",,"483834.676200","538939.818300"
"5300","Asia","5061","Synthetic Fertilizers","7243","Emissions (CO2eq) from N2O","gigagrams","13146.539000","15579.616600","17456.672000","20194.305500","24703.318900","32768.156300","31990.158800","35795.893700","41118.889200","47426.508200","50466.896700","56944.447100","62518.166800","56320.186300","72716.864000","71250.872600","92471.969700","112441.931100","122939.491200","135462.227700","136336.896400","144379.207100","161337.916300","176912.343400","172783.134100","180261.928700","198329.700400","221032.228400","226624.092100","234423.676000","240000.623000","254715.394900","241276.854300","254390.222900","289566.961500","306720.988200","297691.368800","306110.249800","317738.043700","299937.507100","302150.539500","318211.375000","325312.524300","339967.783600","350064.231400","362527.443500","371361.268400","375675.675200","394414.822400","400504.955100","407865.067300","407346.323600","412817.074800","415648.320000","415601.968200","413458.616200","413491.130800","406984.514900",,"483834.676200","538939.818300"
"5300","Asia","5061","Synthetic Fertilizers","7230","N2O emissions","gigagrams","42.408200","50.256800","56.311800","65.142900","79.688100","105.703700","103.194100","115.470600","132.641600","152.988700","162.796400","183.691800","201.671500","181.678000","234.570500","229.841500","298.296700","362.715900","396.579000","436.974900","439.796400","465.739400","520.444900","570.685000","557.364900","581.490100","639.773200","713.007200","731.045500","756.205400","774.195600","821.662600","778.312400","820.613600","934.087000","989.422500","960.294700","987.452400","1024.961400","967.540300","974.679200","1026.488300","1049.395200","1096.670300","1129.239500","1169.443400","1197.939600","1211.857000","1272.305900","1291.951500","1315.693800","1314.020400","1331.668000","1340.801000","1340.651500","1333.737500","1333.842400","1312.853300",,"1560.757000","1738.515500"
"5300","Asia","5062","Manure applied to Soils","7231","Emissions (CO2eq)","gigagrams","27466.275100","27354.395200","28256.839900","29771.577700","30898.926600","32091.344900","33219.331400","33956.589500","33953.032300","34018.094000","35200.914900","36431.670600","37030.129700","37380.220200","37421.701200","38131.114900","38487.758300","39366.933800","40230.922900","41039.283000","41479.386000","42180.614500","43602.262700","44332.050300","45460.067300","47454.883100","48833.458100","49546.659800","51054.451900","52207.730400","53786.255200","59074.740200","60600.486000","62659.402400","64657.469900","67262.895400","64288.466800","64098.250600","65633.129200","67335.679500","67485.827700","68796.073000","69198.788900","70779.003400","72508.348200","74041.902000","74696.189100","76462.998800","78181.405300","78596.292600","77867.915000","79162.124300","79406.799500","79745.284100","81034.497700","83363.746800","83229.206400","83473.623300",,"99776.864500","118016.068800"
"5300","Asia","5062","Manure applied to Soils","7243","Emissions (CO2eq) from N2O","gigagrams","27466.275100","27354.395200","28256.839900","29771.577700","30898.926600","32091.344900","33219.331400","33956.589500","33953.032300","34018.094000","35200.914900","36431.670600","37030.129700","37380.220200","37421.701200","38131.114900","38487.758300","39366.933800","40230.922900","41039.283000","41479.386000","42180.614500","43602.262700","44332.050300","45460.067300","47454.883100","48833.458100","49546.659800","51054.451900","52207.730400","53786.255200","59074.740200","60600.486000","62659.402400","64657.469900","67262.895400","64288.466800","64098.250600","65633.129200","67335.679500","67485.827700","68796.073000","69198.788900","70779.003400","72508.348200","74041.902000","74696.189100","76462.998800","78181.405300","78596.292600","77867.915000","79162.124300","79406.799500","79745.284100","81034.497700","83363.746800","83229.206400","83473.623300",,"99776.864500","118016.068800"
"5300","Asia","5062","Manure applied to Soils","7230","N2O emissions","gigagrams","88.600900","88.240000","91.151100","96.037300","99.674000","103.520500","107.159100","109.537400","109.525900","109.735800","113.551300","117.521500","119.452000","120.581400","120.715200","123.003600","124.154100","126.990100","129.777200","132.384800","133.804500","136.066500","140.652500","143.006600","146.645400","153.080300","157.527300","159.827900","164.691800","168.412000","173.504000","190.563700","195.485400","202.127100","208.572500","216.977100","207.382200","206.768600","211.719800","217.211900","217.696200","221.922800","223.221900","228.319400","233.897900","238.844800","240.955400","246.654800","252.198100","253.536400","251.186800","255.361700","256.151000","257.242900","261.401600","268.915300","268.481300","269.269800",,"321.860900","380.697000"
"5300","Asia","5063","Manure left on Pasture","7231","Emissions (CO2eq)","gigagrams","117325.097300","117354.827500","118784.626600","121202.051100","123196.803500","126587.655700","127970.503500","131293.538100","131755.246300","131546.859900","133048.745900","133797.801500","134448.429300","137343.510300","138604.035600","140530.097800","141437.790600","144553.918800","148155.362800","150075.948700","153304.972500","156474.740100","159469.478900","160281.816100","160324.906600","164743.523500","169154.774600","172717.446900","177627.155300","180770.271900","182638.657900","198852.969900","201613.206600","206670.175200","212062.091700","218982.516400","211557.956800","212953.817600","216048.889400","219401.226700","218968.609400","220112.692700","221506.608700","225664.846300","230678.923100","233815.202800","236656.062800","239953.708600","241636.448500","241574.319900","242574.555500","245599.452700","247587.772800","249195.175800","253266.966100","259102.159000","259895.176500","265106.726800",,"309372.714500","369438.600200"
"5300","Asia","5063","Manure left on Pasture","7243","Emissions (CO2eq) from N2O","gigagrams","117325.097300","117354.827500","118784.626600","121202.051100","123196.803500","126587.655700","127970.503500","131293.538100","131755.246300","131546.859900","133048.745900","133797.801500","134448.429300","137343.510300","138604.035600","140530.097800","141437.790600","144553.918800","148155.362800","150075.948700","153304.972500","156474.740100","159469.478900","160281.816100","160324.906600","164743.523500","169154.774600","172717.446900","177627.155300","180770.271900","182638.657900","198852.969900","201613.206600","206670.175200","212062.091700","218982.516400","211557.956800","212953.817600","216048.889400","219401.226700","218968.609400","220112.692700","221506.608700","225664.846300","230678.923100","233815.202800","236656.062800","239953.708600","241636.448500","241574.319900","242574.555500","245599.452700","247587.772800","249195.175800","253266.966100","259102.159000","259895.176500","265106.726800",,"309372.714500","369438.600200"
"5300","Asia","5063","Manure left on Pasture","7230","N2O emissions","gigagrams","378.468100","378.564000","383.176200","390.974400","397.409000","408.347300","412.808100","423.527500","425.016900","424.344700","429.189500","431.605800","433.704600","443.043600","447.109800","453.322900","456.250900","466.303000","477.920500","484.116000","494.532200","504.757200","514.417700","517.038100","517.177100","531.430700","545.660600","557.153100","572.990800","583.129900","589.157000","641.461200","650.365200","666.678000","684.071300","706.395200","682.445000","686.947800","696.931900","707.745900","706.350400","710.040900","714.537400","727.951100","744.125600","754.242600","763.406700","774.044200","779.472400","779.272000","782.498600","792.256300","798.670200","803.855400","816.990200","835.813400","838.371500","855.183000",,"997.976500","1191.737400"
"5300","Asia","5064","Crop Residues","7231","Emissions (CO2eq)","gigagrams","35759.356700","37245.665400","38291.182200","39847.609500","39542.242700","40638.208500","42063.489600","42923.014500","43614.559500","45372.400200","46075.638500","45312.487200","47412.225200","47502.681400","50367.303900","50725.896200","51164.273300","53771.421000","54011.676600","54573.197200","56278.541200","56891.831200","61082.908900","62408.241700","61800.608700","63172.788500","61990.851300","64678.121900","66415.583600","68850.027000","68348.896200","73107.256100","73975.088000","72857.386500","74025.459500","76851.206200","77505.010300","78336.941300","79668.735500","77467.105300","77375.971300","76240.775700","77242.339800","79529.035600","82577.494300","84297.043200","86383.526600","87590.625600","88905.839600","90794.994300","94334.670400","94860.154000","96890.490100","96788.947700","99265.476500","100461.018500","102544.733300","102503.658000",,"96661.200600","100489.821000"
"5300","Asia","5064","Crop Residues","7243","Emissions (CO2eq) from N2O","gigagrams","35759.356700","37245.665400","38291.182200","39847.609500","39542.242700","40638.208500","42063.489600","42923.014500","43614.559500","45372.400200","46075.638500","45312.487200","47412.225200","47502.681400","50367.303900","50725.896200","51164.273300","53771.421000","54011.676600","54573.197200","56278.541200","56891.831200","61082.908900","62408.241700","61800.608700","63172.788500","61990.851300","64678.121900","66415.583600","68850.027000","68348.896200","73107.256100","73975.088000","72857.386500","74025.459500","76851.206200","77505.010300","78336.941300","79668.735500","77467.105300","77375.971300","76240.775700","77242.339800","79529.035600","82577.494300","84297.043200","86383.526600","87590.625600","88905.839600","90794.994300","94334.670400","94860.154000","96890.490100","96788.947700","99265.476500","100461.018500","102544.733300","102503.658000",,"96661.200600","100489.821000"
"5300","Asia","5064","Crop Residues","7230","N2O emissions","gigagrams","115.352800","120.147300","123.519900","128.540700","127.555600","131.091000","135.688700","138.461300","140.692100","146.362600","148.631100","146.169300","152.942700","153.234500","162.475200","163.631900","165.046000","173.456200","174.231200","176.042600","181.543700","183.522000","197.041600","201.316900","199.356800","203.783200","199.970500","208.639100","214.243800","222.096900","220.480300","235.829900","238.629300","235.023800","238.791800","247.907100","250.016200","252.699800","256.995900","249.893900","249.599900","245.938000","249.168800","256.545300","266.379000","271.925900","278.656500","282.550400","286.793000","292.887100","304.305400","306.000500","312.550000","312.222400","320.211200","324.067800","330.789500","330.657000",,"311.810300","324.160700"
"5300","Asia","6759","Cultivation of Organic Soils","7231","Emissions (CO2eq)","gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45617.935200","45617.935200","45617.935200","45617.935200","45630.656600","45867.506700","45802.787800","45978.255600","46232.291900","46448.455000","46501.089800","46490.261600","46737.393100","47115.614700","47390.418700","48047.946200","48869.580500","49828.203600","50547.561300","50966.269100","51665.903500","52227.934500","52677.295200","52892.010700","53378.182400","53356.008200","53857.118400","54005.320000","54268.904600",,"54268.904600","54268.904600"
"5300","Asia","6759","Cultivation of Organic Soils","7243","Emissions (CO2eq) from N2O","gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45617.935200","45617.935200","45617.935200","45617.935200","45630.656600","45867.506700","45802.787800","45978.255600","46232.291900","46448.455000","46501.089800","46490.261600","46737.393100","47115.614700","47390.418700","48047.946200","48869.580500","49828.203600","50547.561300","50966.269100","51665.903500","52227.934500","52677.295200","52892.010700","53378.182400","53356.008200","53857.118400","54005.320000","54268.904600",,"54268.904600","54268.904600"
"5300","Asia","6759","Cultivation of Organic Soils","7230","N2O emissions","gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"147.154600","147.154600","147.154600","147.154600","147.195700","147.959700","147.750900","148.317000","149.136400","149.833700","150.003500","149.968600","150.765800","151.985900","152.872300","154.993400","157.643800","160.736100","163.056600","164.407300","166.664200","168.477200","169.926800","170.619400","172.187700","172.116200","173.732600","174.210700","175.061000",,"175.061000","175.061000"
"5300","Asia","5066","Burning - Crop residues","7225","CH4 emissions","gigagrams","306.445500","307.501700","312.457800","324.752500","324.067300","332.653500","330.653000","336.974500","341.325500","346.566300","352.196300","350.783400","360.725800","363.652900","373.870100","376.999400","381.497100","388.085500","384.307000","389.068100","388.031500","377.733000","390.466000","390.884600","389.132800","393.971500","388.228900","398.377200","404.599100","409.393700","409.558000","426.721500","424.767700","424.692500","432.885300","442.745000","441.643000","445.885000","451.500500","439.455100","436.565300","433.600200","434.441100","441.615700","453.528500","459.886700","470.343300","477.088000","479.997700","486.743400","494.783700","497.214200","507.626500","506.683800","522.705800","524.453600","524.769200","521.376100",,"464.185800","460.701000"
"5300","Asia","5066","Burning - Crop residues","7231","Emissions (CO2eq)","gigagrams","8898.268300","8928.939300","9072.849000","9429.849900","9409.955100","9659.272300","9601.183600","9784.740200","9911.081800","10063.258700","10226.736600","10185.711200","10474.408900","10559.402900","10856.079600","10946.944400","11077.546100","11268.852700","11159.137500","11297.386300","11267.284000","10968.248000","11337.975900","11350.131900","11299.263400","11439.765300","11273.017600","11567.692800","11748.360400","11887.580900","11892.351700","12390.729000","12333.994800","12331.812600","12569.707400","12856.001700","12824.005300","12947.178300","13110.235700","12760.475300","12676.562000","12590.464100","12614.883700","12823.211400","13169.124400","13353.747800","13657.376100","13853.220700","13937.711400","14133.585900","14367.053000","14437.626600","14739.969900","14712.595900","15177.828300","15228.579800","15237.742400","15139.218500",,"13478.580100","13377.390700"
"5300","Asia","5066","Burning - Crop residues","7244","Emissions (CO2eq) from CH4","gigagrams","6435.354700","6457.536500","6561.614000","6819.802200","6805.413900","6985.723700","6943.713100","7076.463900","7167.835900","7277.892500","7396.122000","7366.451900","7575.242200","7636.711000","7851.271900","7916.986600","8011.439600","8149.795300","8070.447700","8170.431100","8148.660700","7932.393600","8199.786100","8208.577600","8171.788700","8273.401700","8152.807400","8365.920700","8496.582100","8597.268300","8600.718600","8961.152200","8920.121300","8918.543100","9090.592000","9297.644100","9274.503800","9363.584300","9481.509700","9228.558000","9167.870700","9105.603500","9123.264100","9273.929700","9524.098900","9657.621200","9877.209500","10018.847100","10079.952000","10221.611200","10390.458000","10441.497800","10660.156800","10640.359500","10976.822300","11013.526500","11020.153000","10948.899100",,"9747.901700","9674.720000"
"5300","Asia","5066","Burning - Crop residues","7243","Emissions (CO2eq) from N2O","gigagrams","2462.913500","2471.402900","2511.235000","2610.047700","2604.541100","2673.548600","2657.470500","2708.276300","2743.245800","2785.366200","2830.614600","2819.259400","2899.166800","2922.691900","3004.807700","3029.957800","3066.106500","3119.057500","3088.689800","3126.955100","3118.623200","3035.854400","3138.189800","3141.554400","3127.474700","3166.363600","3120.210200","3201.772100","3251.778300","3290.312600","3291.633000","3429.576800","3413.873600","3413.269600","3479.115400","3558.357600","3549.501500","3583.594000","3628.725900","3531.917300","3508.691300","3484.860600","3491.619600","3549.281700","3645.025500","3696.126600","3780.166600","3834.373600","3857.759400","3911.974700","3976.595000","3996.128800","4079.813100","4072.236400","4201.006100","4215.053300","4217.589400","4190.319400",,"3730.678400","3702.670600"
"5300","Asia","5066","Burning - Crop residues","7230","N2O emissions","gigagrams","7.944900","7.972300","8.100800","8.419500","8.401700","8.624400","8.572500","8.736400","8.849200","8.985100","9.131000","9.094400","9.352200","9.428000","9.692900","9.774100","9.890700","10.061500","9.963500","10.087000","10.060100","9.793100","10.123200","10.134000","10.088600","10.214100","10.065200","10.328300","10.489600","10.613900","10.618200","11.063200","11.012500","11.010500","11.223000","11.478600","11.450000","11.560000","11.705600","11.393300","11.318400","11.241500","11.263300","11.449300","11.758100","11.923000","12.194100","12.368900","12.444400","12.619300","12.827700","12.890700","13.160700","13.136200","13.551600","13.596900","13.605100","13.517200",,"12.034400","11.944100"
"5300","Asia","5067","Burning - Savanna","7225","CH4 emissions","gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93.827500","93.827500","176.214600","176.214600","176.214600","176.214600","147.672200","159.311600","165.139700","138.105700","109.275800","106.400800","303.342200","194.795100","258.246500","209.062600","239.923300","192.775600","173.232300","157.732600","220.118900","119.055700","157.966500","95.265800","164.190400","186.320400","106.497100","204.294400","94.607900",,"176.214600","176.214600"
"5300","Asia","5067","Burning - Savanna","7231","Emissions (CO2eq)","gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4626.102700","4626.102700","8688.147600","8688.147600","8688.147600","8688.147600","7280.882500","7854.757800","8142.100600","6809.213400","5387.769100","5246.020700","14956.091600","9604.247600","12732.676300","10307.696100","11829.261900","9504.676000","8541.103800","7776.904000","10852.818500","5869.965800","7788.435400","4697.017500","8095.300000","9186.407100","5250.770800","10072.600900","4664.581600",,"8688.147600","8688.147600"
"5300","Asia","5067","Burning - Savanna","7244","Emissions (CO2eq) from CH4","gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1970.377100","1970.377100","3700.507400","3700.507400","3700.507400","3700.507400","3101.116500","3345.544600","3467.932700","2900.220100","2294.791300","2234.416200","6370.187100","4090.698100","5423.176900","4390.315000","5038.389300","4048.287900","3637.877500","3312.385000","4622.496800","2500.170600","3317.296600","2000.581500","3447.998200","3912.728900","2236.439400","4290.181900","1986.766200",,"3700.507400","3700.507400"
"5300","Asia","5067","Burning - Savanna","7243","Emissions (CO2eq) from N2O","gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2655.725500","2655.725500","4987.640200","4987.640200","4987.640200","4987.640200","4179.766000","4509.213200","4674.167900","3908.993400","3092.977900","3011.604500","8585.904400","5513.549600","7309.499400","5917.381100","6790.872500","5456.388000","4903.226300","4464.519000","6230.321800","3369.795200","4471.138900","2696.436000","4647.301900","5273.678100","3014.331400","5782.419000","2677.815300",,"4987.640200","4987.640200"
"5300","Asia","5067","Burning - Savanna","7230","N2O emissions","gigagrams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.566900","8.566900","16.089200","16.089200","16.089200","16.089200","13.483100","14.545800","15.078000","12.609700","9.977300","9.714900","27.696500","17.785600","23.579000","19.088300","21.906000","17.601300","15.816900","14.401700","20.097800","10.870300","14.423000","8.698200","14.991300","17.011900","9.723600","18.653000","8.638100",,"16.089200","16.089200"
